total_decreases,proportion_of_decreases,average_decrease_per_step,average_decrease_percentage_per_step,std_deviation_of_decreases,median_decrease,iqr_decrease,number_of_large_decreases,proportion_of_large_decreases,number_of_retries,item_name
6,0.10344827586206896,0.028659999999999998,0.0032962988521611117,0.031153208502495967,0.01130000000000031,0.02260000000000062,1,0.2,4,time
3,0.06666666666666667,344422.5,0.006388553513543291,40566.75,344422.5,40566.75,0,0.0,4,perf_cache_misses
4,0.10256410256410256,30924202.866666794,0.0018180127595890882,24724691.67856957,27776719.800001144,30158507.60000038,1,0.3333333333333333,5,perf_branches
3,0.42857142857142855,22963425.594500005,0.02281901222333751,9351357.631099999,22963425.594500005,9351357.631099999,0,0.0,4,weights
3,0.5,22963425.594500005,0.02281901222333751,9351357.631099999,22963425.594500005,9351357.631099999,0,0.0,5,weights
6,0.09230769230769231,3982840.0,0.003989917125476106,1192284.8751191553,4023282.5,859064.0,1,0.2,1,energy
6,0.15,3982840.0,0.003989917125476106,1192284.8751191553,4023282.5,859064.0,1,0.2,2,energy
3,0.1,23804641.333333492,0.02337177152206011,12986989.000000477,23804641.333333492,12986989.000000477,1,0.5,3,energy
2,0.09090909090909091,3363184.8333330154,0.003390018858131393,0.0,3363184.8333330154,0.0,0,0.0,4,energy
4,0.14814814814814814,14331401.933333317,0.01387505568906246,10890755.65525169,11977462.399999976,13181694.300000012,1,0.3333333333333333,5,energy
5,0.05263157894736842,262267398.75,0.009203615329727846,166580259.10747007,215452260.5,248876813.75,1,0.25,1,perf_L1_dcache_loads
6,0.1016949152542373,149065517.6,0.005237767205863672,172082974.0962121,52598306.5,133863706.5,1,0.2,2,perf_L1_dcache_loads
5,0.11627906976744186,75356722.6875,0.002675591598587419,118188950.68409565,9244158.875,71714939.8125,1,0.25,4,perf_L1_dcache_loads
6,0.14285714285714285,62592098.6,0.002221130830510203,40347308.65838291,65403362.79999924,43213182.39999771,1,0.2,5,perf_L1_dcache_loads
