total_decreases,proportion_of_decreases,average_decrease_per_step,average_decrease_percentage_per_step,std_deviation_of_decreases,median_decrease,iqr_decrease,number_of_large_decreases,proportion_of_large_decreases,number_of_retries,item_name
6,0.037267080745341616,190365472.65,0.0023309888217557155,96666717.8418705,125186523.25,130567878.5,1,0.2,4,perf_cycles
3,0.013043478260869565,9913693.833333492,0.00995528101761964,6273998.833333492,9913693.833333492,6273998.833333492,1,0.5,3,perf_cache_references
5,0.0273224043715847,2979378.75,0.0029733456421413107,3117651.699628008,1726171.125,3865285.75,1,0.25,4,perf_cache_references
6,0.05217391304347826,3778292.7599999905,0.0037444750748129134,3356499.3729769867,2678175.399999976,1031363.3999999762,1,0.2,5,perf_cache_references
4,0.0043907793633369925,1649744.0,0.02201931970592199,1195704.5760454377,1896432.0,1448766.0,1,0.3333333333333333,1,perf_cache_misses
3,0.0064794816414686825,1944109.5,0.0254686988652801,772823.0,1944109.5,772823.0,0,0.0,2,perf_cache_misses
3,0.008333333333333333,823399.3333330005,0.011007991972630873,564214.6666669995,823399.3333330005,564214.6666669995,1,0.5,3,perf_cache_misses
6,0.03015075376884422,292223.4,0.003916519399336459,112999.9182427359,302329.0,181644.75,1,0.2,4,perf_cache_misses
5,0.031446540880503145,527245.6999999993,0.006914722860906504,293689.71129984834,515331.0,240901.7000000067,1,0.25,5,perf_cache_misses
7,0.009198423127463863,3679469.1666666665,0.004933102363799923,4120880.6737623625,1572262.5,4226803.25,2,0.3333333333333333,1,perf_branch_misses
9,0.021377672209026127,2615986.5,0.003511095278053646,2468177.771499705,2194485.75,1530856.5,1,0.125,2,perf_branch_misses
3,0.00974025974025974,4624405.666666508,0.006266895856468361,1317702.3333334923,4624405.666666508,1317702.3333334923,0,0.0,3,perf_branch_misses
2,0.015267175572519083,10965222.25,0.014815232570834676,0.0,10965222.25,0.0,0,0.0,4,perf_branch_misses
4,0.02877697841726619,2168090.266666651,0.0029269747431454204,450255.39177703275,1978439.0,526421.1000000238,0,0.0,5,perf_branch_misses
8,0.03827751196172249,3881449.8571428573,0.0064112307561286315,3498917.5243978132,1838680.0,4447608.0,1,0.14285714285714285,1,energy
6,0.06741573033707865,2755429.1,0.004658303831652727,2133880.8566100304,1757976.6666669846,3434042.1666669846,2,0.4,3,energy
6,0.09230769230769231,4013925.15,0.006724458591371304,2356943.871613708,4184670.25,3911709.25,2,0.4,4,energy
6,0.010434782608695653,922013417.2,0.010562630533722786,709784214.918616,727696417.0,306280051.0,1,0.2,1,perf_instructions
10,0.029411764705882353,219992143.6111111,0.0025501291914666714,200844106.80064422,198646111.5,179938575.5,2,0.2222222222222222,2,perf_instructions
5,0.029585798816568046,285232682.0,0.003333273714079291,294318886.99037355,194340397.5,375917842.75,1,0.25,4,perf_instructions
