total_decreases,proportion_of_decreases,average_decrease_per_step,average_decrease_percentage_per_step,std_deviation_of_decreases,median_decrease,iqr_decrease,number_of_large_decreases,proportion_of_large_decreases,number_of_retries,item_name
7,0.040697674418604654,7807937.202333332,0.14909308180281158,14407732.085270109,1516142.9439999997,1009466.7797500002,1,0.16666666666666666,2,weights
4,0.029850746268656716,4134536.4277779995,0.11955429451086676,2120176.5447092825,2801095.833999999,2325763.3173330035,1,0.3333333333333333,3,weights
3,0.030927835051546393,11359920.861375,0.30788650247497307,4222017.430625003,11359920.861375,4222017.430625003,0,0.0,4,weights
4,0.047619047619047616,2386237.0004000007,0.08503169298054444,1481138.3302809098,1474911.806400001,1633331.2350000013,1,0.3333333333333333,5,weights
17,0.04228855721393035,7647562.3125,0.026794848742025125,8210450.926313151,4782116.5,6357352.25,4,0.25,1,energy
16,0.08205128205128205,8035351.066666666,0.0271664046155712,7969541.688594052,6730678.0,11157120.0,4,0.26666666666666666,2,energy
8,0.0625,9287829.380952427,0.034396542635180834,19731002.252771214,1449856.0,1167836.3333329856,1,0.14285714285714285,3,energy
5,0.03759398496240601,8232426.325000003,0.05067429351083573,8778446.232103216,5617942.150000006,12798783.274999991,1,0.25,4,energy
15,0.1744186046511628,11399152.200000001,0.031536619561176926,27377458.8135477,1512998.124999985,2453481.1875000373,2,0.14285714285714285,5,energy
21,0.030927835051546393,101327048.05,0.022242294925163414,216143427.28451848,1208212.0,24613769.25,4,0.2,1,perf_L1_dcache_loads
4,0.015810276679841896,192120545.16666666,0.04218504952191808,143469878.9126292,231083874.5,172443624.0,1,0.3333333333333333,2,perf_L1_dcache_loads
8,0.03980099502487562,135874386.66666672,0.02982748003733005,220279434.3694314,601026.6666660309,189485755.0,2,0.2857142857142857,3,perf_L1_dcache_loads
7,0.03763440860215054,158395934.41666666,0.034773858067430365,230703663.41908258,297769.125,283159364.5625,2,0.3333333333333333,4,perf_L1_dcache_loads
7,0.05,158909481.1333333,0.034874543927350274,230697179.60523146,1104654.7999999523,284393057.04999924,2,0.3333333333333333,5,perf_L1_dcache_loads
