total_decreases,proportion_of_decreases,average_decrease_per_step,average_decrease_percentage_per_step,std_deviation_of_decreases,median_decrease,iqr_decrease,number_of_large_decreases,proportion_of_large_decreases,number_of_retries,item_name
5,0.29411764705882354,52186370.3071875,0.03786133449991966,28855108.996277474,61207575.45299995,28889486.62593752,1,0.25,4,weights
5,0.17857142857142858,86465528.3265,0.04761412726959264,72904763.25223796,60069955.17250013,83470050.56000012,1,0.25,1,weights
4,0.5,40994281.04188863,0.02330218587426385,7401206.7425308805,42012648.321666,9021584.557667017,0,0.0,3,weights
3,0.42857142857142855,43992158.630899906,0.025099554707784758,42703358.051100016,43992158.630899906,42703358.051100016,1,0.5,5,weights
8,0.0975609756097561,31699091.14285714,0.026237697085746907,62608496.98655408,7417028.0,6433375.25,1,0.14285714285714285,1,energy
8,0.11594202898550725,31699091.14285714,0.026237697085746907,62608496.98655408,7417028.0,6433375.25,1,0.14285714285714285,2,energy
6,0.13636363636363635,47076618.266666606,0.03893057437404826,63588140.78095922,20581562.0,21430547.33333397,1,0.2,3,energy
5,0.14285714285714285,51528171.25,0.042950136274458116,67060610.67845766,17905411.625,54768734.0,1,0.25,4,energy
5,0.18518518518518517,52741459.475000024,0.043961404892883374,72670932.42704633,13270924.350000083,48738363.87500006,1,0.25,5,energy
3,0.011811023622047244,446778646.0,0.01742297541013599,82623541.0,446778646.0,82623541.0,0,0.0,1,perf_L1_dcache_loads
3,0.022556390977443608,617161673.0,0.023598371277269894,289993841.5,617161673.0,289993841.5,0,0.0,2,perf_L1_dcache_loads
3,0.030927835051546393,320191087.0,0.012477264449059082,302334101.3333359,320191087.0,302334101.3333359,1,0.5,3,perf_L1_dcache_loads
5,0.06666666666666667,219291329.625,0.008439668483891539,186510079.21813488,163705462.0,138195983.375,1,0.25,4,perf_L1_dcache_loads
6,0.1016949152542373,80311705.35999985,0.0031259290239376166,36165314.5246824,94287593.60000229,52120943.0,0,0.0,5,perf_L1_dcache_loads
